pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,HC Slavia Praha,0,0,0,CzRep,3,1994-95,18,0
0,HC Slavia Praha,0,0,0,CzRep,3,1995-96,19,0
4,HC Keramika Plzen,4,0,6,CzRep,5,1997-98,21,2
4,HC Keramika Plzen,2,0,6,EuroHL,5,1997-98,21,4
0,HC Sparta Praha,2,0,7,CzRep,8,1998-99,22,5
0,HIFK Helsinki,1,0,4,Finland,5,2000-01,24,3
2,Avangard Omsk,0,0,2,Russia,11,2003-04,27,2
6,Avangard Omsk,1,0,3,Russia,10,2004-05,28,2
16,HC Slavia Praha,8,0,11,CzRep,15,2005-06,29,3
0,HC Slavia Praha,4,0,5,CzRep,6,2006-07,30,1
8,HC Slavia Praha,3,0,13,CzRep,19,2007-08,31,10
8,HC Slavia Praha,12,0,24,CzRep,18,2008-09,32,12
6,HC Davos,12,0,17,Swiss,12,2010-11,34,5
4,HC Lugano,1,0,2,Swiss,6,2011-12,35,1
4,SC Bern,5,0,8,Swiss,8,2012-13,36,3
