assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
46,5,37,28,24:26,8.2,2.3,24,1882,19,LW,10.5,25,NJD,/players/k/kovalil01.html,2,33,10,-9,Ilya Kovalchuk,11.9,2012,83,3,77,310
52,3,26,35,19:51,7.2,1.9,16,1608,21,LW,9.1,29,NJD,/players/e/eliaspa01.html,2,16,8,-8,Patrik Elias,15.9,2012,78,2,81,164
38,3,31,27,21:29,6.3,2.3,21,1762,7,C,8.6,27,NJD,/players/p/parisza01.html,4,32,7,-5,Zach Parise,10.6,2012,69,3,82,293
35,3,16,21,18:10,3.7,2.3,12,1344,8,C,6.0,24,NJD,/players/h/henriad01.html,3,7,0,8,Adam Henrique,12.3,2012,51,4,74,130
16,7,30,27,16:22,4.8,1.5,22,1309,8,RW,6.4,8,NJD,/players/c/clarkda03.html,0,138,8,-8,David Clarkson,13.2,2012,46,0,80,228
23,6,21,35,15:54,3.6,2.0,17,1304,2,RW,5.6,21,NJD,/players/s/sykorpe01.html,0,40,4,4,Petr Sykora,12.4,2012,44,0,82,170
27,2,17,33,18:41,2.5,2.5,10,1532,2,RW,5.0,23,NJD,/players/z/zubruda01.html,2,34,4,7,Dainius Zubrus,15.6,2012,44,3,82,109
11,2,7,31,14:34,1.5,1.1,7,481,0,LW,2.5,11,NJD,/players/p/ponikal01.html,0,8,0,9,Alexei Ponikarovsky,12.1,2012,18,0,33,58
16,0,2,19,20:37,0.7,2.8,2,1340,4,D,3.4,11,NJD,/players/l/larssad01.html,1,20,0,-7,Adam Larsson,2.9,2012,18,0,65,68
13,1,4,24,20:11,0.4,3.8,4,1656,2,D,4.2,10,NJD,/players/f/faynema01.html,1,26,0,-4,Mark Fayne,4.3,2012,17,0,82,94
15,0,1,29,19:30,0.6,3.0,1,1092,1,D,3.6,14,NJD,/players/g/greenan01.html,0,16,0,3,Andy Greene,1.9,2012,16,0,56,53
9,0,3,30,17:09,1.1,0.4,1,480,8,D,1.6,1,NJD,/players/f/fosteku01.html,0,23,2,-9,Kurtis Foster,5.6,2012,12,0,28,54
9,1,2,29,17:59,-0.1,3.5,2,1294,0,D,3.4,8,NJD,/players/v/volchan01.html,1,34,0,3,Anton Volchenkov,3.2,2012,11,0,72,63
7,0,2,20,12:06,-0.2,1.1,2,496,0,C,1.0,7,NJD,/players/j/josefja01.html,0,6,0,10,Jacob Josefson,5.4,2012,9,0,41,37
9,0,0,35,20:13,-1.0,5.7,0,1657,0,D,4.8,8,NJD,/players/s/salvabr01.html,1,66,0,18,Bryce Salvador,0.0,2012,9,0,82,52
4,0,4,28,10:28,-0.6,0.5,4,680,0,C,-0.1,4,NJD,/players/c/cartery01.html,0,84,0,-12,Ryan Carter,8.5,2012,8,0,65,47
6,1,2,34,22:34,0.5,1.2,0,497,3,D,1.8,3,NJD,/players/z/zidlima01.html,0,10,2,0,Marek Zidlicky,10.0,2012,8,0,22,20
3,0,4,22,10:38,0.4,0.1,4,309,0,RW,0.5,3,NJD,/players/p/palmini01.html,0,12,0,-7,Nick Palmieri,9.5,2012,7,0,29,42
6,0,1,25,16:32,0.3,1.8,1,496,1,D,2.1,5,NJD,/players/t/taormma01.html,0,4,0,6,Matt Taormina,3.0,2012,7,0,30,33
4,1,2,26,17:22,0.2,0.2,1,261,0,C,0.4,4,NJD,/players/z/zajactr01.html,0,4,1,-3,Travis Zajac,8.0,2012,6,0,15,25
5,0,1,26,11:58,-0.3,0.8,1,383,0,RW,0.5,5,NJD,/players/b/bernist01.html,0,16,0,6,Steve Bernier,4.3,2012,6,0,32,23
5,0,1,21,10:45,-0.5,0.0,1,462,0,LW,-0.5,5,NJD,/players/t/tedenma01.html,0,16,0,-15,Mattias Tedenby,2.2,2012,6,0,43,46
6,0,0,33,21:19,-0.3,1.1,0,831,1,D,0.8,5,NJD,/players/t/tallihe01.html,0,16,0,-11,Henrik Tallinder,0.0,2012,6,0,39,43
4,0,0,39,57:30,0.0,0.0,0,3392,0,G,7.9,0,NJD,/players/b/brodema01.html,0,2,0,0,Martin Brodeur,,2012,4,0,59,0
2,0,0,28,14:36,0.0,0.4,0,161,1,D,0.4,1,NJD,/players/h/harrope01.html,0,0,0,0,Peter Harrold,0.0,2012,2,0,11,11
0,1,1,28,10:37,0.2,0.1,1,11,0,RW,0.3,0,NJD,/players/g/giontst01.html,0,0,0,1,Stephen Gionta,50.0,2012,1,0,1,2
0,0,1,21,13:36,0.1,0.3,1,68,0,D,0.4,0,NJD,/players/u/urbomal01.html,0,9,0,1,Alexander Urbom,33.3,2012,1,0,5,3
