year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1995-96,17,0,2,0,0,CIS,1,Krylja Sovetov Moscow,0
1996-97,18,5,39,3,0,Russia-3,19,Krylja Sovetov Moscow 2,8
1996-97,18,0,18,3,0,Russia,30,Krylja Sovetov Moscow,3
1997-98,19,26,41,22,-5,OHL,53,Sarnia Sting,48
1998-99,20,57,45,39,26,OHL,68,Sarnia Sting,96
1999-00,21,14,22,21,-7,AHL,47,Louisville Panthers,35
2000-01,22,2,8,10,-20,AHL,34,Louisville Panthers,12
2002-03,24,0,0,0,0,WC-A,6,Russia,0
2003-04,25,1,2,0,-1,AHL,2,Springfield Falcons,1
2004-05,26,5,55,3,0,Russia,39,2 Teams,8
2004-05,26,0,8,2,0,Russia,13,Lada Togliatti,2
2004-05,26,5,47,1,0,Russia,26,Spartak Moscow,6
2005-06,27,0,2,1,0,Russia-2,8,Krylja Sovetov Moscow,1
2006-07,28,1,4,3,1,AHL,4,Norfolk Admirals,4
2006-07,28,4,18,2,0,Russia,18,Amur Khabarovsk,6
2007-08,29,3,57,6,0,Russia,44,2 Teams,9
2007-08,29,0,10,3,0,Russia,23,Amur Khabarovsk,3
2007-08,29,3,47,3,0,Russia,21,Traktor Chelyabinsk,6
2008-09,30,3,12,2,0,KHL,29,Khimik Voskresensk,5
