giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,0,3,19,0,0,169,50,0,9,,CGY,0,0,"[{'link': '/awards/voting-1997.html#calder', 'name': 'Calder-2'}]",12.4,12,29,-4,21,0,1,1996-97,0,,8,37,3,17
0,NHL,70,1,20,0,0,154,32,0,5,,CGY,0,0,[],8.4,11,19,-10,13,0,2,1997-98,0,,0,29,1,13
0,NHL,82,4,21,0,0,211,51,0,9,1353,CGY,0,0,[],13.3,21,23,1,28,0,0,1998-99,0,16:30,7,58,0,14
0,NHL,77,4,22,0,0,256,63,0,11,1417,CGY,0,0,"[{'link': '/awards/voting-2000.html#byng', 'name': 'Byng-25'}, {'link': '/awards/voting-2000.html#hart', 'name': 'Hart-17'}]",11.3,17,34,0,29,0,0,1999-00,0,18:24,12,26,0,23
0,NHL,77,4,23,0,0,229,71,0,18,1537,CGY,0,0,[],13.5,21,40,-2,31,0,0,2000-01,0,19:58,10,62,1,21
0,NHL,82,7,24,0,0,311,0,0,14,1834,CGY,0,0,"[{'link': '/awards/nhl_all_star.html#2002', 'name': None}, {'link': '/awards/voting-2002.html#byng', 'name': 'Byng-9'}, {'link': '/awards/voting-2002.html#hart', 'name': 'Hart-2'}, {'link': '/awards/pearson.html#2002', 'name': None}, {'link': '/awards/richard.html#2002', 'name': None}, {'link': '/awards/ross.html#2002', 'name': None}]",16.7,0,44,27,0,0,1,2001-02,0,22:22,16,77,1,29
0,NHL,75,6,25,0,0,316,67,0,9,1607,CGY,0,0,"[{'link': '/awards/voting-2003.html#byng', 'name': 'Byng-34'}]",11.1,21,32,-10,35,0,3,2002-03,0,21:26,11,49,0,23
0,NHL,81,0,26,0,0,265,73,0,13,1725,CGY,0,0,"[{'link': '/awards/nhl_all_star.html#2004', 'name': None}, {'link': '/awards/voting-2004.html#byng', 'name': 'Byng-22'}, {'link': '/awards/clancy.html#2004', 'name': None}, {'link': '/awards/voting-2004.html#hart', 'name': 'Hart-2'}, {'link': '/awards/richard.html#2004', 'name': None}, {'link': '/awards/voting-2004.html#selke', 'name': 'Selke-34'}]",15.5,29,32,21,0,0,4,2003-04,0,21:18,8,84,1,18
0,NHL,82,6,28,0,0,293,67,0,14,1779,CGY,0,0,"[{'link': '/awards/voting-2006.html#AS', 'name': 'AS-7'}]",11.9,17,32,5,35,0,1,2005-06,0,21:42,17,86,2,16
0,NHL,70,7,29,0,0,264,94,0,20,1544,CGY,0,0,"[{'link': '/awards/voting-2007.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2007.html#byng', 'name': 'Byng-13'}, {'link': '/awards/voting-2007.html#hart', 'name': 'Hart-15'}]",14.8,25,55,12,39,0,1,2006-07,0,22:04,13,40,0,35
