assists,team,goals,year,games_played,points,pim,age,plus_minus,league
21,Windsor Spitfires,23,2006-07,62,44,20,16,-17,OHL
24,Windsor Spitfires,20,2007-08,66,44,28,17,17,OHL
33,Windsor Spitfires,30,2008-09,56,63,47,18,39,OHL
39,Windsor Spitfires,38,2009-10,54,77,57,19,38,OHL
0,Canada,1,2009-10,6,1,2,19,2,WJC-A
25,Albany Devils,25,2010-11,73,50,26,20,-3,AHL
1,Albany Devils,0,2011-12,3,1,2,21,0,AHL
3,Albany Devils,5,2012-13,16,8,12,22,1,AHL
