league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,72,0,22,83,11,0,,MNS,[],2.4,2,9,0,2,0,1986-87,,0,148,0,9
NHL,0,0,23,78,17,0,,MNS,[],11.5,7,8,-2,9,1,1987-88,,1,213,0,8
NHL,55,1,24,78,20,7,,MNS,[],1.3,1,19,4,1,0,1988-89,,0,54,0,12
NHL,56,1,25,78,10,1,,MNS,[],2.6,2,8,0,2,0,1989-90,,0,109,1,6
NHL,75,1,26,73,23,3,,TOT,[],9.6,5,16,12,7,0,1990-91,,2,183,0,13
NHL,8,0,26,5,2,1,,MNS,[],0.0,0,2,0,0,0,1990-91,,0,23,0,1
NHL,67,1,26,68,21,2,,CGY,[],10.3,5,14,12,7,0,1990-91,,2,160,0,12
NHL,78,0,27,71,12,0,,CGY,[],5.6,2,8,12,4,1,1991-92,,1,103,0,8
NHL,80,1,28,87,16,1,,CGY,[],6.9,6,10,28,6,0,1992-93,,0,131,1,8
NHL,75,0,29,65,9,0,,CGY,"[{'link': '/awards/voting-1994.html#AS', 'name': 'AS-11'}]",1.5,1,8,38,1,0,1993-94,,0,50,0,8
NHL,35,0,30,18,5,0,,CGY,[],0.0,0,5,6,0,0,1994-95,,0,61,0,5
NHL,65,0,31,37,4,0,,OTT,[],2.7,1,3,-10,1,0,1995-96,,0,85,0,3
NHL,57,0,32,24,5,0,,OTT,[],0.0,0,5,6,0,0,1996-97,,0,58,0,5
NHL,17,1,33,8,3,0,,EDM,[],12.5,0,2,1,1,1,1997-98,,0,8,0,2
NHL,39,0,34,9,3,0,560,EDM,[],0.0,0,3,0,0,0,1998-99,14:21,0,34,0,3
NHL,13,0,36,0,2,0,145,EDM,[],0,0,2,-2,0,0,2000-01,11:09,0,4,0,2
