bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,1,0,2.29,0,0,High-MN,0,16,0,0,0,0,0,0,36,0,1986-87,Warroad Warriors,0,0,0,0,21,945
0,7,0,1.83,0,0,High-MN,0,17,0,0,0,0,0,0,33,0,1987-88,Warroad Warriors,0,0,0,0,24,1080
0,0,0,3.58,0,0,WCHA,0,18,0,0,0,0,0,0,49,0,1988-89,U. of Minnesota-Duluth,7,0,1,5,15,821
0,0,0,3.68,0,0,WCHA,0,19,0,0,0,0,0,0,141,0,1989-90,U. of Minnesota-Duluth,19,0,1,19,39,2301
0,0,0,3.99,0,0,WCHA,0,20,0,0,0,0,0,0,159,0,1990-91,U. of Minnesota-Duluth,19,0,7,14,40,2393
0,2,0,3.77,0,0,AHL,0,21,0,0,0,0,0,0,147,0,1991-92,Utica Devils,19,0,3,18,43,2341
0,0,0,5.58,0,0,AHL,0,22,0,0,0,0,0,0,47,0,1992-93,Utica Devils,7,0,1,1,9,505
0,0,0,4.88,0,0,IHL,0,22,0,0,0,0,0,0,42,0,1992-93,Cincinnati Cyclones,6,0,1,2,10,516
0,0,0,3.79,0,0,ECHL,0,22,0,0,0,0,0,0,54,0,1992-93,Birmingham Bulls,6,0,2,6,14,856
0,0,0,4.26,0,0,AHL,0,23,0,0,0,0,0,0,13,0,1993-94,Albany River Rats,1,0,0,2,4,183
0,0,0,3.22,0,0,ECHL,0,23,0,0,0,0,0,0,101,0,1993-94,Raleigh IceCaps,9,0,3,19,32,1883
0,0,0,4.60,0,312,ECHL,0,24,0,267,0,0,0,0,45,.856,1994-95,Raleigh IceCaps,8,0,1,1,11,587
0,0,0,5.25,0,51,AHL,0,24,0,13,0,0,0,0,38,.255,1994-95,3 Teams,6,0,0,2,9,434
0,0,0,2.00,0,33,AHL,0,24,0,31,0,0,0,0,2,.939,1994-95,Albany River Rats,0,0,0,1,1,60
0,0,0,5.64,0,0,AHL,0,24,0,0,0,0,0,0,33,0,1994-95,Providence Bruins,6,0,0,1,7,351
0,0,0,7.83,0,18,AHL,0,24,0,15,0,0,0,0,3,.833,1994-95,Springfield Indians,0,0,0,0,1,23
0,0,0,5.00,0,0,ECHL,0,25,0,0,0,0,0,0,201,0,1995-96,Birmingham Bulls,20,0,4,16,44,2410
0,0,0,3.90,0,0,WPHL,0,26,0,0,0,0,0,0,122,0,1996-97,Austin Ice Bats,11,0,2,18,32,1875
0,0,0,3.45,0,1707,WPHL,0,27,0,1535,0,0,0,0,172,.899,1997-98,Austin Ice Bats,13,0,10,26,51,2987
0,0,2,3.29,0,1889,WPHL,0,28,0,1733,36,0,0,0,156,.917,1998-99,San Angelo Outlaws,14,2,3,31,49,2841
0,1,0,3.42,0,1411,CHL,0,29,0,1266,23,0,0,0,145,.897,1999-00,Tulsa Oilers,16,0,2,25,45,2541
