year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1975-76,16,15,40,19,0,ON-Jr.A,36,Wexford Raiders,34
1976-77,17,10,47,22,0,OMJHL,65,Peterborough Petes,32
1977-78,18,13,88,54,0,OMJHL,66,Peterborough Petes,67
1978-79,19,20,90,60,0,OMJHL,63,Peterborough Petes,80
1979-80,20,7,31,22,0,AHL,58,Hershey Bears,29
1980-81,21,12,117,53,0,AHL,78,Hershey Bears,65
1982-83,23,1,2,5,0,AHL,6,Hershey Bears,6
1983-84,24,3,25,27,0,AHL,41,Hershey Bears,30
1984-85,25,8,0,11,0,Swiss-2,14,EHC Olten,19
1986-87,27,8,18,23,0,W.Ger-2,16,Augsburger EV,31
