year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1979-80,16,8,17,1,0,Fin-Jr.,10,Karpat Oulu Jr.,9
1980-81,17,26,40,21,0,Fin-Jr.,31,Karpat Oulu Jr.,47
1980-81,17,2,4,1,0,EJC-A,5,Finland,3
1981-82,18,19,46,18,0,Fin-Jr.,17,Karpat Oulu Jr.,37
1981-82,18,11,18,2,0,Finland,14,Karpat Oulu,13
1981-82,18,4,6,4,0,WJC-A,7,Finland,8
1982-83,19,15,56,8,0,Finland,34,Karpat Oulu,23
1982-83,19,0,4,1,0,WJC-A,6,Finland,1
1983-84,20,4,28,4,0,Fin-Jr.,4,Karpat Oulu Jr.,8
1983-84,20,16,50,13,0,Finland,41,2 Teams,29
1983-84,20,1,4,0,0,Finland,4,Olympia,1
1983-84,20,15,46,13,0,Finland,37,Karpat Oulu,28
1984-85,21,12,45,12,0,Finland,34,Karpat Oulu,24
1984-85,21,1,6,5,0,WEC-A,9,Finland,6
1985-86,22,26,48,9,0,Finland,36,Karpat Oulu,35
1985-86,22,5,12,4,0,WEC-A,9,Finland,9
1987-88,24,3,2,1,0,AHL,5,Moncton Hawks,4
1988-89,25,1,0,0,0,AHL,4,Moncton Hawks,1
1988-89,25,2,4,1,0,WEC-A,7,Finland,3
1989-90,26,12,48,15,0,Finland,38,Lukko Rauma,27
1990-91,27,27,54,18,0,Finland,43,Lukko Rauma,45
1990-91,27,2,22,2,0,WEC-A,9,Finland,4
1991-92,28,0,4,1,0,Can-Cup,6,Finland,1
1991-92,28,4,28,4,0,Sweden,22,Leksands IF,8
1991-92,28,2,16,8,0,Sweden-Q,18,Leksands IF,10
1991-92,28,5,14,6,0,Olympics,8,Finland,11
1991-92,28,1,14,3,0,WC-A,8,Finland,4
1992-93,29,6,36,8,0,Finland,44,Jokerit Helsinki,14
1993-94,30,15,40,16,0,Finland,44,Kiekko-Espoo,31
1994-95,31,9,20,6,0,Finland,45,Kiekko-Espoo,15
