league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,8,0,21,17,2,2,,HAR,[],0.0,0,2,-1,0,0,1985-86,,0,4,0,0
NHL,2,0,22,2,0,0,,HAR,[],0.0,0,0,0,0,0,1986-87,,0,0,0,0
NHL,1,0,23,1,0,0,,HAR,[],0.0,0,0,-1,0,0,1987-88,,0,0,0,0
NHL,3,0,24,2,1,0,,HAR,[],50.0,0,0,1,1,0,1988-89,,1,0,0,0
NHL,64,0,25,65,35,13,,HAR,[],4.6,0,32,2,3,0,1989-90,,3,30,3,16
NHL,72,1,26,129,32,22,,HAR,[],3.1,2,28,-10,4,0,1990-91,,2,29,1,5
NHL,62,0,27,100,25,15,,HAR,[],3.0,3,22,1,3,0,1991-92,,0,44,0,7
NHL,81,0,28,166,41,22,,OTT,[],4.2,3,34,-47,7,0,1992-93,,4,34,1,11
NHL,66,0,29,113,23,9,,OTT,[],3.5,3,19,-41,4,0,1993-94,,1,59,0,10
NHL,2,0,30,3,0,0,,OTT,[],0.0,0,0,3,0,0,1994-95,,0,0,0,0
NHL,16,0,34,15,0,0,220,TOT,[],0.0,0,0,0,0,0,1998-99,13:44,0,8,0,0
NHL,4,0,34,5,0,0,71,WSH,[],0.0,0,0,0,0,0,1998-99,17:52,0,4,0,0
NHL,12,0,34,10,0,0,148,STL,[],0.0,0,0,0,0,0,1998-99,12:21,0,4,0,0
