average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,20,0,0,-2,6,0,0,0,0,1970-71,CGS,0,0,[],0.0,,14
,52,3,0,NHL,22,20,34,-15,128,24,3,0,5,1972-73,CGS,27,25,"[{'link': '/awards/voting-1973.html#calder', 'name': 'Calder-8'}]",21.1,,75
,29,1,0,NHL,23,16,48,-32,91,10,1,0,2,1973-74,CGS,11,18,[],12.1,,64
,29,0,0,NHL,24,16,30,3,79,7,3,0,3,1974-75,ATF,10,19,[],12.7,,67
,49,3,0,NHL,25,19,16,3,168,17,2,0,11,1975-76,ATF,19,30,[],11.3,,0
,43,3,0,NHL,26,21,34,1,132,15,3,0,4,1976-77,TOT,18,25,[],13.6,,79
,13,2,0,NHL,26,4,17,-1,41,7,1,0,1,1976-77,ATF,8,5,[],19.5,,25
,30,1,0,NHL,26,17,17,2,91,8,2,0,3,1976-77,VAN,10,20,[],11.0,,54
,47,2,1,NHL,27,21,18,-17,138,16,4,0,5,1977-78,VAN,21,26,[],15.2,,80
,26,2,0,NHL,28,11,14,-15,112,9,2,0,4,1978-79,VAN,11,15,[],9.8,,62
,6,0,0,NHL,29,5,15,-13,27,1,0,0,0,1979-80,WIN,1,5,[],3.7,,35
