year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1977-78,20,10,96,13,0,WCJHL,17,Flin Flon Bombers,23
1978-79,21,2,10,3,0,AHL,8,New Haven Nighthawks,5
1982-83,25,2,52,4,0,IHL,5,Flint Generals,6
1983-84,26,1,9,2,0,IHL,3,Kalamazoo Wings,3
