average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,4,0,0,NHL,21,2,0,2,16,1,1,0,0,1967-68,TOR,2,2,[],12.5,,10
,2,0,0,NHL,22,0,2,-1,16,0,0,0,2,1968-69,TOT,0,2,[],0.0,,10
,0,0,0,NHL,22,0,2,0,8,0,0,0,0,1968-69,TOR,0,0,[],0.0,,5
,2,0,0,NHL,22,0,0,-1,8,0,0,0,2,1968-69,PHI,0,2,[],0.0,,5
,45,5,0,NHL,24,16,14,-5,179,23,4,0,2,1970-71,LAK,27,18,[],15.1,,72
,25,2,0,NHL,25,8,23,-33,117,10,3,0,4,1971-72,TOT,13,12,[],11.1,,74
,9,1,0,NHL,25,2,11,-13,48,4,0,0,3,1971-72,LAK,4,5,[],8.3,,28
,16,1,0,NHL,25,6,12,-20,69,6,3,0,1,1971-72,BUF,9,7,[],13.0,,46
,46,0,0,WHA,26,0,24,0,0,23,2,0,0,1972-73,TOT,25,21,[],0,,75
,36,0,0,WHA,26,0,20,0,0,17,2,0,0,1972-73,LAS,19,17,[],0,,56
,10,0,0,WHA,26,0,4,0,0,6,0,0,0,1972-73,NEW,6,4,[],0,,19
,50,2,0,WHA,27,0,6,0,0,26,3,0,0,1973-74,NEW,29,21,[],0,,0
,48,0,0,WHA,28,0,10,6,157,21,1,0,0,1974-75,NEW,22,26,[],14.0,,72
,13,0,0,WHA,29,0,0,-7,67,7,0,0,0,1975-76,TOT,7,6,[],10.4,,38
,7,0,0,WHA,29,0,0,-2,25,4,0,0,0,1975-76,NEW,4,3,[],16.0,,18
,6,0,0,WHA,29,0,0,-5,42,3,0,0,0,1975-76,CNS,3,3,[],7.1,,20
