age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
21,,11.4,4,8,-10,NHL,20,0,1987-88,0,35,4,,0,37,,NJD,12
23,,8.3,1,3,-2,NHL,6,0,1989-90,0,12,1,,0,11,,NJD,4
24,,0.0,0,2,-3,NHL,7,0,1990-91,0,16,0,,0,10,,NJD,2
25,,17.4,1,3,-1,NHL,11,1,1991-92,1,23,4,,2,31,,MTL,7
26,SC,18.5,7,7,4,NHL,20,0,1992-93,0,54,10,,3,18,,MTL,17
27,,0,3,2,0,NHL,7,0,1993-94,2,16,6,,3,4,,MTL,8
29,,25.0,1,2,-1,NHL,6,0,1995-96,0,12,3,,2,0,,TOR,5
30,,5.0,0,2,-3,NHL,5,0,1996-97,0,20,1,,1,4,,FLA,3
33,,10.0,2,3,-2,NHL,0,0,1999-00,1,20,2,11:56,0,18,275,DAL,5
34,,5.6,1,3,0,NHL,10,0,2000-01,1,18,1,14:36,0,12,146,DAL,4
36,,7.1,1,1,0,NHL,12,0,2002-03,0,14,1,10:45,0,8,129,DAL,2
