assists,team,goals,year,games_played,points,pim,age,plus_minus,league
26,Harvard Crimson,26,1970-71,27,52,16,19,0,ECAC
31,Harvard Crimson,23,1971-72,25,54,40,20,0,ECAC
19,Harvard Crimson,15,1972-73,12,34,12,21,0,ECAC
6,United States,9,1972-73,7,15,0,21,0,Nat-Tm
37,Boston Braves,35,1973-74,73,72,22,22,0,AHL
35,Rochester Americans,42,1974-75,59,77,33,23,0,AHL
30,Rochester Americans,37,1975-76,63,67,20,24,0,AHL
15,Rhode Island Reds,22,1976-77,46,37,8,25,0,AHL
4,United States,3,1976-77,10,7,10,25,0,WEC-A
30,Springfield Indians,16,1977-78,46,46,6,26,0,AHL
