year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1963-64,19,44,0,41,0,ON-Jr.B,40,Owen Sound Jr. Greys,85
1964-65,20,1,4,0,0,EHL,8,New York Rovers,1
1965-66,21,39,28,49,0,EHL,71,New Haven Blades,88
1965-66,21,3,2,1,0,AHL,8,Providence Reds,4
1966-67,22,23,10,30,0,AHL,62,Providence Reds,53
1967-68,23,31,36,38,0,AHL,71,Providence Reds,69
1969-70,25,10,4,17,0,AHL,24,Providence Reds,27
1970-71,26,12,24,11,0,WHL,47,Seattle Totems,23
1971-72,27,24,52,25,0,AHL,76,Providence Reds,49
1974-75,30,32,102,56,0,NAPro,73,Syracuse Blazers,88
