year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1965-66,21,0,0,2,0,EHL,3,New Haven Blades,2
1967-68,23,0,8,9,0,AHL,8,Providence Reds,9
1971-72,27,1,2,4,0,AHL,5,Providence Reds,5
