league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,6,0,22,7,2,0,,CBH,[],14.3,1,1,0,1,0,1977-78,,0,2,0,1
NHL,48,0,23,83,26,5,,CBH,[],4.8,3,22,-1,4,0,1978-79,,1,20,1,16
NHL,78,2,24,158,30,10,,CBH,[],5.1,6,22,-2,8,0,1979-80,,2,52,0,12
NHL,0,0,25,175,53,20,,TOT,[],8.6,10,38,4,15,2,1980-81,,3,74,0,18
NHL,34,0,25,79,21,6,,CBH,[],6.3,3,16,5,5,1,1980-81,,1,32,0,10
NHL,48,0,25,96,32,14,,BOS,[],10.4,7,22,-1,10,1,1980-81,,2,42,0,8
NHL,80,0,26,170,39,10,,BOS,[],2.9,4,34,8,5,0,1981-82,,1,75,2,22
NHL,0,5,27,168,53,13,,BOS,"[{'link': '/awards/voting-1983.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1983.html#norris', 'name': 'Norris-8'}]",8.3,6,39,44,14,1,1982-83,,7,42,1,25
NHL,75,1,28,194,60,15,,BOS,"[{'link': '/awards/voting-1984.html#AS', 'name': 'AS-10'}]",9.3,9,42,18,18,0,1983-84,,9,42,1,26
NHL,78,2,29,257,55,20,,BOS,[],5.8,7,40,3,15,0,1984-85,,8,64,1,19
NHL,76,0,30,212,37,14,,TOT,[],4.2,3,28,-14,9,2,1985-86,,4,63,1,13
NHL,63,0,30,174,29,9,,BOS,[],4.6,3,21,-8,8,1,1985-86,,4,47,1,11
NHL,13,0,30,38,8,5,,DET,[],2.6,0,7,-6,1,1,1985-86,,0,16,0,2
NHL,77,0,31,141,31,14,,DET,"[{'link': '/awards/voting-1987.html#AS', 'name': 'AS-20'}]",3.5,1,26,-25,5,1,1986-87,,3,70,0,12
NHL,48,0,32,68,19,3,,DET,[],8.8,6,13,24,6,0,1987-88,,0,38,2,8
NHL,66,0,33,49,16,6,,DET,"[{'link': '/awards/voting-1989.html#byng', 'name': 'Byng-10'}]",2.0,1,15,-8,1,0,1988-89,,0,41,1,8
NHL,66,0,34,57,18,1,,DET,[],7.0,4,14,-12,4,0,1989-90,,0,22,1,12
