pim,team,assists,plus_minus,points,league,games_played,year,age,goals
42,Edmonton Pats,31,0,58,AMHL,33,1994-95,15,27
44,Edmonton Pats,24,0,47,AMHL,34,1995-96,16,23
54,Medicine Hat Tigers,23,-10,39,WHL,71,1996-97,17,16
93,Medicine Hat Tigers,32,-34,66,WHL,72,1997-98,18,34
8,Hamilton Bulldogs,0,-2,0,AHL,4,1997-98,18,0
2,Canada,2,0,4,WJC-A,7,1998-99,19,2
116,2 Teams,34,-16,66,WHL,58,1998-99,19,32
84,Medicine Hat Tigers,22,-12,40,WHL,37,1998-99,19,18
32,Brandon Wheat Kings,12,-4,26,WHL,21,1998-99,19,14
77,Hamilton Bulldogs,13,-27,28,AHL,78,1999-00,20,15
93,Hamilton Bulldogs,25,-14,54,AHL,78,2000-01,21,29
158,Hamilton Bulldogs,51,28,77,AHL,77,2001-02,22,26
34,AS Varese Hockey,3,0,10,Italy,15,2004-05,25,7
8,Canada,5,0,6,WC-A,9,2006-07,27,1
6,Canada,2,3,2,WC-A,9,2007-08,28,0
10,Pirati Chomutov,0,0,1,CzRep,5,2012-13,33,1
0,Canada,2,0,3,WC,8,2013-14,34,1
