year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,16,15,24,15,0,Fin-U18,31,Karpat Oulu U18,30
1994-95,17,6,8,3,0,Fin-U18,6,Karpat Oulu U18,9
1994-95,17,8,16,9,0,Fin-Jr.,32,Karpat Oulu Jr.,17
1995-96,18,19,8,13,0,Fin-Jr.,24,Karpat Oulu Jr.,32
1995-96,18,8,12,4,0,Finland-2,20,Karpat Oulu,12
1996-97,19,5,6,5,0,Fin-Jr.,9,Karpat Oulu Jr.,10
1996-97,19,17,20,16,0,Finland-2,36,Karpat Oulu,33
1996-97,19,1,0,0,0,WJC-A,6,Finland,1
1997-98,20,9,4,23,0,Fin-Jr.,15,Karpat Oulu Jr.,32
1997-98,20,6,12,15,0,Finland-2,32,Karpat Oulu,21
1998-99,21,26,16,26,0,Finland-2,47,Karpat Oulu,52
1999-00,22,15,12,24,0,Finland,51,Blues Espoo,39
2000-01,23,10,51,8,0,Finland,54,Blues Espoo,18
2001-02,24,8,30,16,0,Finland,49,Tappara Tampere,24
2002-03,25,23,6,14,0,Finland,56,Tappara Tampere,37
2002-03,25,2,4,3,1,WC-A,6,Finland,5
2003-04,26,3,2,1,2,AHL,4,Manchester Monarchs,4
2003-04,26,0,6,0,-3,WC-A,7,Finland,0
2004-05,27,9,31,29,0,Finland,47,Lukko Rauma,38
2005-06,28,10,24,23,0,Finland,44,Blues Espoo,33
2005-06,28,1,4,3,4,WC-A,8,Finland,4
2006-07,29,17,28,26,0,Sweden,43,Farjestads BK Karlstad,43
2007-08,30,15,74,23,0,Sweden,52,Farjestads BK Karlstad,38
2007-08,30,0,0,0,-3,WC-A,4,Finland,0
2008-09,31,22,84,28,0,KHL,51,Atlant Moscow Region,50
2009-10,32,17,46,21,0,Finland,58,Jokerit Helsinki,38
2010-11,33,9,57,12,0,Finland,39,Jokerit Helsinki,21
2011-12,34,12,4,14,0,Swiss,29,EV Zug,26
2012-13,35,10,28,20,0,Sweden,45,AIK Solna,30
