goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
0.1,0,NHL,2,NJD,111,19,1,0,0,11,0,0,0,0,1,0,0,0,0,.814,1985-86,59,5.95,0,[],48
0.3,0,NHL,4,NJD,160,20,1,0,0,10,0,0,0,0,1,0,0,0,0,.863,1986-87,73,3.75,0,[],63
5.9,0,NHL,41,VAN,2380,21,27,104,2,147,0,-5.44,3,1,11,2,0,0,0,.875,1987-88,1178,3.71,8,[],1031
7.3,0,NHL,42,VAN,2477,22,17,90,1,127,0,13.98,3,4,20,1,0,0,0,.891,1988-89,1169,3.08,6,"[{'link': '/awards/voting-1989.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-1989.html#vezina', 'name': 'Vezina-3'}]",1042
9.6,0,NHL,0,VAN,0,23,0,101,3,0,0,-1.57,0,0,21,3,0,0,0,.880,1989-90,0,3.47,6,[],0
3.8,0,NHL,41,VAN,1969,24,22,117,0,131,0,-18.96,3,0,10,0,0,0,0,.867,1990-91,983,3.99,4,[],852
11.4,0,NHL,65,VAN,3852,25,17,88,5,176,0,23.08,9,0,0,5,0,0,0,.901,1991-92,1780,2.74,0,"[{'link': '/awards/nhl_all_star.html#1992', 'name': None}, {'link': '/awards/voting-1992.html#hart', 'name': 'Hart-4'}, {'link': '/awards/voting-1992.html#vezina', 'name': 'Vezina-2'}]",1604
8.7,0,NHL,54,VAN,3261,26,21,99,1,184,0,1.86,5,3,28,1,0,0,0,.886,1992-93,1615,3.39,16,[],1431
7.2,0,NHL,52,VAN,3128,27,26,104,4,156,0,-5.95,3,3,23,4,0,0,0,.891,1993-94,1430,2.99,2,[],1274
6.7,0,NHL,40,VAN,2374,28,12,96,1,109,0,4.34,0,1,18,1,0,0,0,.904,1994-95,1140,2.75,4,[],1031
4.7,0,NHL,45,VAN,2645,29,21,119,2,156,0,-24.76,9,2,15,2,0,0,0,.879,1995-96,1292,3.54,6,[],1136
4.9,0,NHL,44,VAN,2581,30,18,116,2,138,0,-19.19,3,0,21,2,0,0,0,.889,1996-97,1247,3.21,2,[],1109
3.8,0,NHL,44,TOT,2390,31,21,127,1,141,0,-29.61,5,1,14,1,0,0,0,.881,1997-98,1188,3.54,0,[],1047
2.4,0,NHL,29,VAN,1583,31,17,129,0,97,0,-21.99,4,1,6,0,0,0,0,.879,1997-98,800,3.68,0,[],703
0.5,0,NHL,8,CAR,401,31,2,0,1,22,0,0,0,0,4,1,0,0,0,.878,1997-98,181,3.29,0,[],159
0.9,0,NHL,7,FLA,406,31,2,0,0,22,0,0,1,0,4,0,0,0,0,.894,1997-98,207,3.25,0,[],185
3.6,0,NHL,30,FLA,1597,32,10,109,0,73,0,-5.96,4,2,9,0,0,0,0,.900,1998-99,727,2.74,2,[],654
2.9,0,NHL,22,NYR,1206,33,8,109,1,58,0,-4.65,4,0,7,1,0,0,0,.896,1999-00,558,2.89,2,[],500
2.9,0,NHL,23,NYR,1220,34,10,115,0,71,0,-9.18,1,0,8,0,0,0,0,.889,2000-01,639,3.49,0,[],568
