average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,9,0,0,NHL,20,0,20,0,0,0,0,0,0,1955-56,DET,1,8,[],0,,38
,21,0,0,NHL,21,0,41,0,0,0,0,0,0,1956-57,DET,10,11,[],0,,66
,52,0,0,NHL,22,0,57,0,0,0,0,0,0,1957-58,BOS,21,31,[],0,,68
,60,0,0,NHL,23,0,36,0,0,0,0,0,0,1958-59,BOS,24,36,[],0,,69
,52,0,0,NHL,24,0,26,0,0,0,0,0,0,1959-60,BOS,16,36,[],0,,56
,39,0,0,NHL,25,0,48,0,0,0,0,0,0,1960-61,BOS,19,20,[],0,,0
,60,0,0,NHL,26,0,32,0,0,0,0,0,0,1961-62,BOS,20,40,[],0,,67
,66,0,0,NHL,27,0,36,0,0,0,0,0,0,1962-63,BOS,27,39,[],0,,69
,54,2,0,NHL,28,0,36,0,0,17,1,0,0,1963-64,BOS,18,36,[],0,,62
,55,2,0,NHL,29,0,24,0,0,19,7,0,0,1964-65,BOS,26,29,[],0,,68
,57,5,0,NHL,30,0,12,0,0,24,3,0,0,1965-66,BOS,27,30,[],0,,63
,48,1,0,NHL,31,0,12,0,0,14,4,0,0,1966-67,BOS,18,30,[],0,,59
,69,4,1,NHL,32,29,8,18,172,23,6,0,10,1967-68,BOS,30,39,"[{'link': '/awards/nhl_all_star.html#1968', 'name': None}, {'link': '/awards/voting-1968.html#byng', 'name': 'Byng-2'}]",17.4,,72
,66,3,0,NHL,33,28,18,-3,192,13,11,0,14,1968-69,BOS,24,42,[],12.5,,70
,69,6,0,NHL,34,20,13,19,190,17,14,0,18,1969-70,BOS,31,38,"[{'link': '/awards/voting-1970.html#byng', 'name': 'Byng-2'}]",16.3,,0
,116,5,0,NHL,35,41,8,36,225,29,22,0,24,1970-71,BOS,51,65,"[{'link': '/awards/nhl_all_star.html#1971', 'name': None}, {'link': '/awards/byng.html#1971', 'name': None}]",0,,78
,83,7,0,NHL,36,19,4,16,174,19,13,0,32,1971-72,BOS,32,51,"[{'link': '/awards/voting-1972.html#byng', 'name': 'Byng-2'}]",18.4,,78
,93,10,0,NHL,37,29,12,18,168,30,10,0,24,1972-73,BOS,40,53,"[{'link': '/awards/voting-1973.html#byng', 'name': 'Byng-3'}]",0,,78
,75,9,0,NHL,38,26,8,13,139,19,12,0,18,1973-74,BOS,31,44,"[{'link': '/awards/byng.html#1974', 'name': None}]",0,,76
,81,4,0,NHL,39,30,10,11,167,20,9,0,22,1974-75,BOS,29,52,"[{'link': '/awards/voting-1975.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-1975.html#byng', 'name': 'Byng-2'}]",17.4,,78
,83,9,0,NHL,40,27,20,22,151,23,13,0,20,1975-76,BOS,36,47,[],23.8,,77
,43,2,0,NHL,41,15,12,-2,98,14,6,0,8,1976-77,BOS,20,23,[],20.4,,49
,18,0,0,NHL,42,9,4,-2,47,0,5,0,4,1977-78,BOS,5,13,[],10.6,,53
