pim,team,assists,plus_minus,points,league,games_played,year,age,goals
41,St. Catharines Teepees,23,0,36,OHA-Jr.,53,1951-52,19,13
46,Seattle Bombers,30,0,59,WHL,70,1952-53,20,29
57,Ottawa Senators,6,0,15,QHL,43,1953-54,21,9
13,Pittsburgh Hornets,3,0,4,AHL,16,1953-54,21,1
61,Pittsburgh Hornets,21,0,37,AHL,61,1954-55,22,16
109,Pittsburgh Hornets,29,0,58,AHL,59,1955-56,23,29
36,Buffalo Bisons,22,0,31,AHL,68,1958-59,26,9
7,Springfield Indians,13,0,18,AHL,31,1959-60,27,5
27,Springfield Indians,29,0,44,AHL,53,1960-61,28,15
36,Sudbury Wolves,34,0,52,EPHL,58,1961-62,29,18
18,Springfield Indians,13,0,24,AHL,51,1962-63,30,11
26,Springfield Indians,18,0,26,AHL,62,1963-64,31,8
36,Springfield Indians,34,0,55,AHL,71,1964-65,32,21
26,Springfield Indians,14,0,26,AHL,49,1965-66,33,12
31,Springfield Indians,35,0,61,AHL,66,1966-67,34,26
39,Springfield Kings,33,0,58,AHL,71,1967-68,35,25
16,Denver Spurs,24,0,34,WHL,51,1968-69,36,10
