pim,team,assists,plus_minus,points,league,games_played,year,age,goals
20,St. Catharines Teepees,6,0,11,OHA-Jr.,14,1951-52,19,5
0,Seattle Bombers,2,0,3,WHL,5,1952-53,20,1
14,Ottawa Senators,4,0,11,QHL,22,1953-54,21,7
8,Pittsburgh Hornets,3,0,8,AHL,10,1954-55,22,5
2,Pittsburgh Hornets,0,0,2,AHL,3,1955-56,23,2
15,Buffalo Bisons,2,0,7,AHL,11,1958-59,26,5
4,Springfield Indians,6,0,7,AHL,10,1959-60,27,1
0,Springfield Indians,4,0,5,AHL,3,1960-61,28,1
0,Sudbury Wolves,5,0,7,EPHL,5,1961-62,29,2
6,Springfield Indians,1,0,4,AHL,6,1965-66,33,3
0,Springfield Kings,0,0,1,AHL,4,1967-68,35,1
