average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,0,0,0,NHL,22,0,8,0,0,0,0,0,0,1954-55,TOR,0,0,[],0,,4
,16,0,0,NHL,24,0,48,0,0,0,0,0,0,1956-57,NYR,7,9,[],0,,69
,7,0,0,NHL,25,0,43,0,0,0,0,0,0,1957-58,NYR,2,5,[],0,,68
,0,0,0,NHL,36,0,0,-1,4,0,0,0,0,1968-69,LAK,0,0,[],0.0,,1
