power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,7,2,0,NHL,2012-13,24,1,BOS,138,1,4,-1,0,12,26,,8.3,1
0,8,1,0,NHL,2013-14,25,0,BOS,163,1,10,2,0,12,19,,0.0,0
0,4,0,0,NHL,2016-17,28,0,CGY,51,0,0,-5,0,6,12,,0.0,0
