average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,1,0,0,NHL,19,1,28,0,8,0,0,0,0,1985-86,QUE,0,1,[],0.0,,17
,7,0,0,NHL,20,3,40,-8,36,2,0,0,2,1986-87,QUE,2,5,[],5.6,,36
,10,0,0,NHL,21,6,198,-4,70,2,1,0,1,1987-88,QUE,3,7,[],4.3,,75
,8,0,1,NHL,22,6,235,-21,86,1,0,0,0,1988-89,QUE,2,6,[],2.3,,77
,12,0,0,NHL,23,9,208,-33,74,2,1,0,0,1989-90,QUE,3,9,[],4.1,,64
,19,0,0,NHL,24,13,228,-26,91,6,0,0,0,1990-91,QUE,6,13,[],6.6,,71
,11,0,0,NHL,25,4,194,-9,63,4,0,0,3,1991-92,QUE,4,7,[],6.3,,65
,14,0,0,NHL,26,9,160,-3,61,5,0,0,0,1992-93,QUE,5,9,[],8.2,,80
,17,1,0,NHL,27,12,159,-9,74,4,0,0,1,1993-94,QUE,4,13,[],5.4,,80
,3,0,0,NHL,28,3,64,1,28,0,0,0,0,1994-95,QUE,0,3,[],0.0,,40
,5,0,0,NHL,29,1,126,-12,54,3,0,0,1,1995-96,TOT,3,2,[],5.6,,66
,0,0,0,NHL,29,0,24,-6,12,0,0,0,0,1995-96,TBL,0,0,[],0.0,,16
,5,0,0,NHL,29,1,102,-6,42,3,0,0,1,1995-96,LAK,3,2,[],7.1,,50
,5,1,0,NHL,30,3,84,-8,35,2,0,0,0,1996-97,LAK,2,3,[],5.7,,54
