assists,team,goals,year,games_played,points,pim,age,plus_minus,league
8,Brantford Alexanders,2,1979-80,11,10,27,17,0,OMJHL
3,Brantford Alexanders,3,1980-81,6,6,27,18,0,OMJHL
1,Baltimore Skipjacks,3,1992-93,7,4,12,30,0,AHL
