even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,MTL,0,20,19,0,,NHL,0,7,,1981-82,5,0.0,,0,0,-2
2,1,MTL,2,69,21,0,,NHL,0,11,,1983-84,14,18.2,,0,3,-5
0,3,MTL,0,13,22,0,,NHL,0,12,,1984-85,11,0.0,,0,3,-6
5,7,STL,7,48,23,1,,NHL,0,41,,1985-86,19,17.1,,2,14,-7
0,3,STL,0,10,24,0,,NHL,0,12,,1986-87,5,0.0,,0,3,-1
1,3,STL,2,24,25,0,,NHL,0,7,,1987-88,5,28.6,,1,5,-4
2,2,CGY,2,23,26,0,,NHL,0,16,,1988-89,10,12.5,SC,0,4,-1
2,1,HAR,5,17,28,0,,NHL,0,14,,1990-91,6,35.7,,3,6,3
0,0,HAR,0,6,29,0,,NHL,0,4,,1991-92,4,0.0,,0,0,1
