assists,year,games_played,points,goals,team,age,pim,plus_minus,league
0,1930-31,3,1,1,Edmonton Canadians,17,0,0,EJrHL
2,1931-32,13,16,14,Edmonton Canadians,18,0,0,EJrHL
0,1932-33,11,0,0,Edmonton Canadians,19,16,0,EJrHL
5,1933-34,18,19,14,Rossland Miners,20,5,0,WKHL
5,1934-35,12,13,8,Rossland Miners,21,19,0,WKHL
9,1935-36,16,16,7,Rossland Miners,22,15,0,WKHL
12,1936-37,13,22,10,Trail Smoke Eaters,23,6,0,WKHL
10,1937-38,18,19,9,Trail Smoke Eaters,24,4,0,WKHL
4,1938-39,7,12,8,Canada,25,0,0,WEC
34,1939-40,27,62,28,Trail Smoke Eaters,26,14,0,WKHL
26,1940-41,28,49,23,Trail Smoke Eaters,27,26,0,WKHL
9,1944-45,14,15,6,Calgary Currie Army,31,6,0,CNDHL
31,1945-46,36,54,23,Calgary Stampeders,32,14,0,WCSHL
17,1946-47,17,27,10,Calgary Stampeders,33,12,0,WCSHL
22,1947-48,46,36,14,Calgary Stampeders,34,22,0,WCSHL
20,1948-49,46,37,17,Calgary Stampeders,35,34,0,WCSHL
15,1949-50,44,29,14,Calgary Stampeders,36,23,0,WCSHL
