average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
9:35,3,0,0,0,1,NHL,20,0,0,0,-2,2,0,0,0,0,0,0,0,2007-08,PHI,0,0,0,0,0.0,19,2,[]
15:10,124,27,0,0,18,NHL,21,14,146,14,10,67,47.2,7,163,2,0,4,33,2008-09,PHI,9,41,18,22,13.4,637,42,"[{'link': '/awards/voting-2009.html#calder', 'name': 'Calder-19'}]"
16:37,260,47,2,0,48,NHL,22,18,297,23,-9,145,49.5,8,303,8,0,13,49,2009-10,PHI,16,76,31,39,11.0,1362,82,[]
19:24,303,76,5,3,44,NHL,23,36,548,47,20,169,50.0,14,547,8,4,11,48,2010-11,PHI,25,117,51,44,14.8,1591,82,"[{'link': '/awards/voting-2011.html#AS', 'name': 'AS-11'}, {'link': '/awards/voting-2011.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-2011.html#byng', 'name': 'Byng-26'}, {'link': '/awards/voting-2011.html#selke', 'name': 'Selke-14'}]"
21:33,456,93,5,0,44,NHL,24,31,828,29,6,242,53.7,22,715,6,2,32,50,2011-12,PHI,28,70,65,44,11.6,1659,77,"[{'link': '/awards/voting-2012.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-2012.html#byng', 'name': 'Byng-10'}, {'link': '/awards/voting-2012.html#hart', 'name': 'Hart-4'}, {'link': '/awards/voting-2012.html#selke', 'name': 'Selke-25'}]"
21:10,266,48,2,1,29,NHL,25,20,644,22,-7,137,54.5,6,538,6,0,15,17,2012-13,PHI,13,57,35,30,9.5,1016,0,"[{'link': '/awards/voting-2013.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2013.html#AS', 'name': 'AS-15'}, {'link': '/awards/voting-2013.html#byng', 'name': 'Byng-53'}]"
20:26,436,86,7,0,46,NHL,26,28,931,46,7,223,52.9,21,829,7,0,30,43,2013-14,PHI,28,90,58,34,12.6,1676,82,"[{'link': '/awards/voting-2014.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-2014.html#hart', 'name': 'Hart-3'}]"
20:34,487,73,4,0,28,NHL,27,25,1063,36,-3,279,56.8,11,807,14,0,23,40,2014-15,PHI,25,110,48,36,9.0,1666,81,"[{'link': '/awards/voting-2015.html#AS', 'name': 'AS-10'}]"
20:33,418,67,5,1,36,NHL,28,23,1083,53,-8,241,57.6,15,798,6,1,21,41,2015-16,PHI,22,83,45,45,9.1,1603,78,"[{'link': '/awards/voting-2016.html#hart', 'name': 'Hart-16'}, {'link': '/awards/voting-2016.html#selke', 'name': 'Selke-28'}]"
19:07,366,58,3,0,28,NHL,29,17,977,38,-15,199,55.9,9,771,5,1,26,38,2016-17,PHI,14,68,44,35,7.0,1568,0,"[{'link': '/awards/voting-2017.html#selke', 'name': 'Selke-38'}]"
