year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1982-83,16,11,170,11,0,SMHL,28,Prince Albert Mintos,22
1982-83,16,0,9,1,0,WHL,6,Prince Albert Raiders,1
1983-84,17,2,233,7,0,WHL,70,Prince Albert Raiders,9
1984-85,18,8,247,30,0,WHL,72,Prince Albert Raiders,38
1985-86,19,14,177,34,0,WHL,70,Prince Albert Raiders,48
1987-88,21,0,37,3,0,IHL,6,Saginaw Hawks,3
1992-93,26,3,22,7,0,WC-A,8,Canada,10
2001-02,35,0,2,0,0,AHL,2,Utah Grizzlies,0
