even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
0,0,TOR,0,0,21,0,,NHL,0,1,,1993-94,2,0.0,,0,0,-1
2,3,MIN,2,4,30,1,288,NHL,0,22,16:58,2002-03,17,9.1,,0,5,1
1,0,COL,1,2,31,0,71,NHL,0,5,11:51,2003-04,6,20.0,,0,1,-1
