shotsPercentage,faceoff_loses,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,giveaways,total_shots,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,takeaways,faceoff_percentage,age,game_winning_goals,league,shorthanded_goals,blocks,average_ice_time,hits,games_played,faceoff_wins,points,awards,power_play_goals
0.0,0,2010-11,0,0,86,0,0,15,6,0,0,0,0,CBJ,0,0,0,23,0,NHL,0,9,17:11,4,5,0,0,[],0
0.0,0,2012-13,0,0,17,0,2,2,2,0,0,1,0,CBJ,0,0,0,25,0,NHL,0,0,8:35,3,2,0,0,[],0
15.2,0,2013-14,22,9,1009,1,22,147,66,5,8,12,15,COL,10,10,0,26,2,NHL,0,57,18:41,118,54,0,25,[],2
5.3,0,2014-15,28,5,1545,0,34,199,94,4,3,-11,9,COL,5,24,0,27,2,NHL,0,96,19:48,156,78,0,14,[],2
6.1,0,2015-16,24,15,1794,0,26,200,98,1,6,-1,16,COL,6,21,0,28,0,NHL,0,118,21:53,217,82,0,22,[],0
13.1,1,2016-17,35,21,1649,1,61,225,84,1,8,13,23,NYR,11,23,0.0,29,2,NHL,0,88,20:37,164,80,0,34,[],3
