even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
1,1,COL,3,8,26,0,23,NHL,0,12,155,2013-14,7,25.0,,2,4,2
2,2,NYR,2,4,29,0,35,NHL,0,22,213,2016-17,11,9.1,,0,4,-3
