average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,3,0,0,NHL,21,0,10,-2,10,0,1,0,2,1988-89,NYI,1,2,[],10.0,,7
,23,0,0,NHL,23,12,67,-3,95,9,0,2,0,1990-91,NYI,9,14,[],9.5,,78
,14,1,0,NHL,24,7,28,-18,60,4,1,2,0,1991-92,NYI,5,9,[],8.3,,47
,24,2,3,NHL,25,11,103,3,113,10,0,0,0,1992-93,TOT,13,11,[],11.5,,80
,9,0,2,NHL,25,3,49,4,30,4,0,0,0,1992-93,NYI,6,3,[],20.0,,22
,15,2,1,NHL,25,8,54,-1,83,6,0,0,0,1992-93,TOR,7,8,[],8.4,,58
,19,1,0,NHL,26,11,93,-3,99,8,0,0,0,1993-94,TOR,8,11,[],8.1,,83
,6,2,0,NHL,27,1,26,-11,57,5,0,0,0,1994-95,TOR,5,1,[],8.8,,32
,5,0,1,NHL,28,2,41,-6,60,2,0,0,0,1995-96,TOT,3,2,[],5.0,,41
,2,0,0,NHL,28,1,33,-6,33,1,0,0,0,1995-96,TOR,1,1,[],3.0,,23
,3,0,1,NHL,28,1,8,0,27,1,0,0,0,1995-96,NYR,2,1,[],7.4,,18
,14,3,2,NHL,29,6,37,2,84,6,0,0,0,1996-97,NYR,8,6,[],9.5,,67
,10,0,0,NHL,30,9,55,-15,74,1,0,0,0,1997-98,NYR,1,9,[],1.4,,67
10:21,4,0,0,NHL,31,2,28,4,40,2,0,0,0,1998-99,OTT,2,2,[],5.0,455,44
