year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1999-00,23,0,4,3,0,WCHL,3,Idaho Steelheads,3
1999-00,23,1,2,0,0,IHL,2,Utah Grizzlies,1
2001-02,25,0,2,1,0,AHL,5,Utah Grizzlies,1
2002-03,26,0,17,1,-1,AHL,2,Utah Grizzlies,1
2004-05,28,0,6,0,-4,AHL,4,Hamilton Bulldogs,0
2005-06,29,0,6,1,-3,AHL,4,Peoria Rivermen,1
2007-08,31,1,24,1,2,AHL,11,Rockford IceHogs,2
