year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1976-77,17,44,34,79,0,QAAA,40,Lac St-Louis Lions,123
1977-78,18,2,0,3,0,QMJHL,6,Trois-Rivieres Draveurs,5
1978-79,19,65,31,111,0,QMJHL,72,Trois-Rivieres Draveurs,176
1979-80,20,63,31,124,0,QMJHL,72,Trois-Rivieres Draveurs,187
1979-80,20,1,0,1,0,AHL,3,Rochester Americans,2
1980-81,21,29,21,54,0,AHL,56,Rochester Americans,83
1981-82,22,5,4,8,0,AHL,7,Rochester Americans,13
1982-83,23,30,10,69,0,AHL,73,Rochester Americans,99
1983-84,24,19,23,31,0,AHL,26,Fredericton Express,50
1986-87,27,33,0,53,0,Swiss,36,HC Fribourg-Gotteron,86
1987-88,28,35,0,47,0,Swiss,36,HC Fribourg-Gotteron,82
1988-89,29,24,0,35,0,Swiss,36,HC Fribourg-Gotteron,59
1988-89,29,7,18,19,0,AHL,16,Adirondack Red Wings,26
1989-90,30,43,32,62,0,France,35,ASG Tours,105
1990-91,31,21,22,29,0,France,23,ASG Tours,50
