league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,2,0,23,4,1,0,,VAN,[],25.0,1,0,1,1,0,1986-87,,0,0,0,0
NHL,41,1,24,86,22,1,,VAN,[],14.0,9,10,-12,12,0,1987-88,,3,18,0,9
NHL,2,0,25,5,1,0,,EDM,[],20.0,1,0,0,1,0,1988-89,,0,0,0,0
NHL,16,1,28,32,7,1,,WIN,[],18.8,1,1,-6,6,0,1991-92,,5,6,0,0
NHL,3,0,29,5,0,0,,WIN,[],0.0,0,0,0,0,0,1992-93,,0,2,0,0
NHL,17,1,30,29,8,1,,WIN,[],20.7,4,2,-2,6,1,1993-94,,1,2,0,1
NHL,2,0,31,0,0,0,,WIN,[],0,0,0,0,0,0,1994-95,,0,0,0,0
