goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
2.2,0,NHL,10,CBH,537,21,0,0,1,20,0,0,2,1,7,1,0,0,0,0,1973-74,0,2.23,0,[],0
0.4,0,NHL,9,CBH,460,22,5,0,0,36,0,0,1,0,1,0,0,0,0,0,1974-75,0,4.70,0,[],0
0.2,0,NHL,3,CBH,180,24,2,0,0,13,0,0,0,0,1,0,0,0,0,0,1976-77,0,4.33,0,[],0
2.7,0,NHL,12,CBH,720,25,4,0,0,31,0,0,5,2,3,0,0,0,0,0,1977-78,0,2.58,0,[],0
2.7,0,NHL,17,CBH,1020,26,8,0,1,60,0,0,4,0,5,1,0,0,0,0,1978-79,0,3.53,0,[],0
1.9,0,NHL,11,CBH,660,27,5,0,0,37,0,0,3,0,3,0,0,0,0,0,1979-80,0,3.36,0,[],0
3.0,0,NHL,29,HAR,1588,28,13,0,0,118,0,0,6,1,6,0,0,0,0,0,1980-81,0,4.46,0,[],0
1.4,0,NHL,13,HAR,701,29,5,0,1,53,0,0,2,0,5,1,0,0,0,0,1981-82,0,4.54,0,[],0
0.8,0,NHL,23,HAR,1280,30,16,0,0,118,0,0,1,1,5,0,0,0,0,0,1982-83,0,5.53,2,[],0
0.8,0,NHL,12,TOT,660,31,4,0,0,46,0,0,2,0,5,0,0,0,0,.839,1983-84,286,4.18,0,[],240
0.2,0,NHL,4,HAR,240,31,3,0,0,20,0,0,0,0,1,0,0,0,0,.825,1983-84,114,5.00,0,[],94
0.6,0,NHL,8,WIN,420,31,1,0,0,26,0,0,2,0,4,0,0,0,0,.849,1983-84,172,3.71,0,[],146
