bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,0,0,6.13,0,0,EAHL,0,22,0,0,0,0,0,0,96,0,1943-44,2 Teams,15,0,0,1,16,940
0,0,0,5.83,0,0,EAHL,0,22,0,0,0,0,0,0,68,0,1943-44,New Haven Eagles,11,0,0,1,12,700
0,0,0,7.00,0,0,EAHL,0,22,0,0,0,0,0,0,28,0,1943-44,Brooklyn Crescents,4,0,0,0,4,240
0,0,0,4.42,0,0,EAHL,0,23,0,0,0,0,0,0,53,0,1944-45,Washington Lions,8,0,1,3,12,720
0,0,0,5.11,0,0,EAHL,0,24,0,0,0,0,0,0,46,0,1945-46,Washington Lions,6,0,2,1,9,540
0,0,0,7.00,0,0,PCHL,0,25,0,0,0,0,0,0,7,0,1946-47,San Francisco Shamrocks,1,0,0,0,1,60
0,0,0,5.33,0,0,EAHL,0,26,0,0,0,0,0,0,16,0,1947-48,Atlantic City Sea Gulls,2,0,0,1,3,180
0,0,0,6.17,0,0,AHL,0,26,0,0,0,0,0,0,37,0,1947-48,Washington Lions,0,0,0,0,6,360
0,2,0,2.00,0,0,WEC,0,27,0,0,0,0,0,0,16,0,1948-49,United States,2,0,0,6,8,480
0,1,0,4.03,0,0,EAHL,0,28,0,0,0,0,0,0,145,0,1949-50,Boston Olympics,17,0,5,14,36,2160
0,0,0,4.50,0,0,EAHL,0,30,0,0,0,0,0,0,18,0,1951-52,2 Teams,3,0,0,1,4,240
0,0,0,4.50,0,0,EAHL,0,30,0,0,0,0,0,0,9,0,1951-52,Boston Olympics,1,0,0,1,2,120
0,0,0,4.50,0,0,EAHL,0,30,0,0,0,0,0,0,9,0,1951-52,Atlantic City Sea Gulls,2,0,0,0,2,120
0,0,0,4.67,0,0,EAHL,0,31,0,0,0,0,0,0,14,0,1952-53,2 Teams,2,0,0,1,3,180
0,0,0,4.00,0,0,EAHL,0,31,0,0,0,0,0,0,4,0,1952-53,Troy Uncle Sam Trojans,0,0,0,1,1,60
0,0,0,5.00,0,0,EAHL,0,31,0,0,0,0,0,0,10,0,1952-53,Springfield Indians,2,0,0,0,2,120
0,1,0,4.36,0,0,EHL,0,33,0,0,0,0,0,0,196,0,1954-55,New Haven Blades,21,0,2,22,45,2700
0,1,0,0.00,0,0,IHL,0,40,0,0,0,0,0,0,0,0,1961-62,Minneapolis Millers,0,0,0,1,1,60
0,0,0,12.00,0,0,IHL,0,41,0,0,0,0,0,0,12,0,1962-63,St. Paul Saints,1,0,0,0,1,60
