league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,76,1,19,165,56,5,,BOS,"[{'link': '/awards/voting-1981.html#calder', 'name': 'Calder-7'}, {'link': '/awards/voting-1981.html#selke', 'name': 'Selke-4'}]",12.7,16,35,9,21,0,1980-81,,5,94,0,30
NHL,73,3,20,151,51,3,,BOS,"[{'link': '/awards/selke.html#1982', 'name': None}]",13.2,16,31,-18,20,3,1981-82,,1,72,0,28
NHL,24,1,21,26,8,0,,BOS,"[{'link': '/awards/voting-1983.html#selke', 'name': 'Selke-30'}]",7.7,2,6,-8,2,0,1982-83,,0,24,1,5
NHL,27,0,22,39,14,0,,BOS,[],7.7,3,11,3,3,0,1983-84,,0,19,0,11
NHL,77,1,23,144,40,0,,BOS,"[{'link': '/awards/voting-1985.html#selke', 'name': 'Selke-15'}]",11.1,11,24,-12,16,5,1984-85,,0,33,4,20
NHL,80,1,24,149,40,0,,BOS,"[{'link': '/awards/voting-1986.html#selke', 'name': 'Selke-24'}]",11.4,13,23,-10,17,3,1985-86,,1,73,1,22
NHL,79,2,25,110,50,2,,BOS,"[{'link': '/awards/voting-1987.html#selke', 'name': 'Selke-4'}]",18.2,14,30,-4,20,2,1986-87,,4,51,3,25
NHL,79,5,26,166,70,11,,BOS,"[{'link': '/awards/voting-1988.html#byng', 'name': 'Byng-17'}, {'link': '/awards/voting-1988.html#selke', 'name': 'Selke-2'}]",15.7,14,44,-1,26,3,1987-88,,9,35,4,29
NHL,78,2,27,130,50,6,,TOT,"[{'link': '/awards/voting-1989.html#selke', 'name': 'Selke-15'}]",14.6,12,31,-2,19,2,1988-89,,5,63,0,25
NHL,49,0,27,82,26,2,,BOS,"[{'link': '/awards/voting-1989.html#selke', 'name': 'Selke-15'}]",12.2,8,16,-2,10,0,1988-89,,2,49,0,14
NHL,29,2,27,48,24,4,,LAK,"[{'link': '/awards/voting-1989.html#selke', 'name': 'Selke-15'}]",18.8,4,15,0,9,2,1988-89,,3,14,0,11
NHL,77,4,28,72,45,2,,LAK,"[{'link': '/awards/voting-1990.html#selke', 'name': 'Selke-21'}]",23.6,15,28,4,17,1,1989-90,,1,27,2,24
NHL,67,1,29,70,28,0,,LAK,"[{'link': '/awards/voting-1991.html#selke', 'name': 'Selke-13'}]",12.9,8,19,3,9,1,1990-91,,0,33,1,18
NHL,16,0,30,13,5,0,,PHI,[],23.1,2,2,-3,3,1,1991-92,,0,10,0,2
NHL,68,0,31,32,11,0,,TOT,[],12.5,3,7,-17,4,1,1992-93,,0,20,0,7
NHL,21,0,31,9,4,0,,PHI,[],11.1,0,3,-4,1,1,1992-93,,0,2,0,3
NHL,47,0,31,23,7,0,,TBL,[],13.0,3,4,-13,3,0,1992-93,,0,18,0,4
