pim,team,assists,plus_minus,points,league,games_played,year,age,goals
91,Sherwood Park Crusaders,9,0,11,AJHL,32,1990-91,18,2
0,Kamloops Blazers,0,0,0,WHL,4,1990-91,18,0
138,Kamloops Blazers,10,0,14,WHL,62,1991-92,19,4
206,Kamloops Blazers,19,0,23,WHL,71,1992-93,20,4
180,Kamloops Blazers,49,0,54,WHL,68,1993-94,21,5
103,Cape Breton Oilers,6,0,10,AHL,58,1994-95,22,4
16,Wheeling Thunderbirds,5,0,6,ECHL,5,1994-95,22,1
196,Cape Breton Oilers,16,0,21,AHL,80,1995-96,23,5
115,Hamilton Bulldogs,14,0,20,AHL,74,1996-97,24,6
150,Hamilton Bulldogs,17,6,24,AHL,77,1997-98,25,7
59,Cincinnati Mighty Ducks,31,0,35,AHL,78,1998-99,26,4
166,Cincinnati Mighty Ducks,25,-16,32,AHL,77,1999-00,27,7
79,Hamilton Bulldogs,18,-11,21,AHL,42,2000-01,28,3
105,Houston Aeros,8,0,13,AHL,46,2005-06,33,5
101,Worcester Sharks,19,1,23,AHL,79,2006-07,34,4
110,ERC Ingolstadt,10,0,16,Germany,56,2007-08,35,6
