year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1976-77,18,23,52,22,0,OMJHL,65,2 Teams,45
1976-77,18,12,34,13,0,OMJHL,39,Sudbury Wolves,25
1976-77,18,11,18,9,0,OMJHL,26,Sault Ste. Marie Greyhounds,20
1977-78,19,21,112,30,0,OMJHL,65,Sault Ste. Marie Greyhounds,51
1979-80,21,19,124,22,0,CHL,68,Fort Worth Texans,41
1980-81,22,16,115,20,0,CHL,50,Fort Worth Texans,36
1981-82,23,15,107,14,0,CHL,68,Fort Worth Texans,29
1982-83,24,53,101,49,0,ACHL,66,Carolina Thunderbirds,102
1983-84,25,17,56,16,0,ACHL,29,Carolina Thunderbirds,33
1984-85,26,31,138,54,0,ACHL,64,Carolina Thunderbirds,85
1985-86,27,3,21,3,0,ACHL,9,Carolina Thunderbirds,6
