shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,pim,shutouts,points,bad_start,team
0,0,0,0,326,6,0,1986-87,0,2,4.23,AHL,0,23,0,0,4,0,0,22,0,0,0,0,Moncton Golden Flames
0,0,0,0,119,2,0,1991-92,0,0,4.03,AHL,0,8,0,0,2,0,0,27,0,0,0,0,Utica Devils
