pim,team,assists,plus_minus,points,league,games_played,year,age,goals
48,Lincoln Stars,1,0,2,USHL,4,1999-00,18,1
49,Lincoln Stars,18,0,31,USHL,55,2000-01,19,13
38,Lincoln Stars,28,0,45,USHL,58,2001-02,20,17
22,Colorado College,4,0,7,WCHA,38,2002-03,21,3
34,Colorado College,7,0,17,WCHA,39,2003-04,22,10
24,Colorado College,16,0,26,WCHA,42,2004-05,23,10
41,Colorado College,9,0,16,WCHA,41,2005-06,24,7
10,Syracuse Crunch,7,0,7,AHL,33,2006-07,25,0
14,Dayton Bombers,8,0,13,ECHL,24,2006-07,25,5
38,Syracuse Crunch,11,12,16,AHL,59,2007-08,26,5
2,Charlotte Checkers,4,4,5,ECHL,7,2007-08,26,1
57,Syracuse Crunch,20,-1,25,AHL,80,2008-09,27,5
34,Syracuse Crunch,18,-4,25,AHL,75,2009-10,28,7
39,Springfield Falcons,25,6,29,AHL,80,2010-11,29,4
43,Bridgeport Sound Tigers,17,-14,28,AHL,69,2011-12,30,11
34,Graz 99ers,9,-2,14,Austria,42,2012-13,31,5
