assists,team,goals,year,games_played,points,pim,age,plus_minus,league
20,Bridgeport Sound Tigers,18,2013-14,56,38,137,22,11,AHL
8,Bridgeport Sound Tigers,10,2014-15,33,18,83,23,-2,AHL
