age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,0.0,0,0,-1,NHL,12,0,2001-02,0,6,0,86,0,12,,OTT,0
23,,6.3,1,0,1,NHL,15,0,2002-03,0,16,1,119,0,24,,OTT,1
24,,0.0,0,1,0,NHL,7,0,2003-04,0,1,0,47,0,19,,OTT,1
26,,10.0,1,0,-1,NHL,10,0,2005-06,0,10,1,70,0,14,,OTT,1
27,,6.5,2,2,0,NHL,20,0,2006-07,0,31,2,213,0,20,,OTT,4
28,,0.0,0,1,0,NHL,4,0,2007-08,0,3,0,45,0,22,7,OTT,1
30,,27.3,3,1,1,NHL,6,0,2009-10,0,11,3,85,0,20,14,OTT,4
32,,25.0,1,1,2,NHL,7,0,2011-12,1,8,2,95,1,22,15,OTT,3
33,,0.0,0,4,0,NHL,10,0,2012-13,0,10,0,127,0,0,26,OTT,4
35,,0.0,0,0,-1,NHL,2,0,2014-15,0,1,0,14,0,0,2,OTT,0
37,,0,0,0,0,NHL,2,0,2016-17,0,0,0,4,0,12,0,OTT,0
