giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,72,0,22,0,0,56,17,0,0,602,OTT,0,0,[],17.9,9,7,5,10,0,0,2001-02,0,8:22,1,231,0,7
0,NHL,68,0,23,0,0,62,10,0,0,521,OTT,0,0,[],9.7,6,4,8,6,0,0,2002-03,0,7:40,0,147,0,4
0,NHL,82,1,24,0,0,76,16,0,1,726,OTT,0,0,[],10.5,8,8,13,8,0,0,2003-04,0,8:51,0,194,0,7
0,NHL,79,0,26,0,0,126,33,0,5,972,OTT,0,0,[],12.7,8,17,9,16,0,0,2005-06,0,12:18,8,204,0,12
0,NHL,82,3,27,0,0,139,28,0,2,1076,OTT,0,0,[],8.6,9,16,6,12,0,0,2006-07,0,13:08,3,177,0,14
20,NHL,68,1,28,0,145,78,20,204,0,868,OTT,21,0,[],7.7,6,14,-3,6,0,0,2007-08,10,12:46,0,199,0,14
8,NHL,60,0,29,5,98,59,10,163,0,658,OTT,22,16.7,[],5.1,3,7,-13,3,1,0,2008-09,15,10:58,0,146,0,7
15,NHL,68,2,30,2,168,100,22,242,0,815,OTT,34,50.0,[],10.0,9,12,-1,10,2,0,2009-10,8,11:59,1,175,0,12
20,NHL,80,2,31,3,191,105,16,258,0,1021,OTT,35,50.0,[],5.7,6,10,-14,6,3,0,2010-11,21,12:46,0,210,0,10
20,NHL,72,0,32,2,192,127,28,271,4,921,OTT,21,0.0,[],10.2,11,15,-10,13,0,0,2011-12,20,12:48,2,178,0,11
9,NHL,0,3,33,3,136,87,12,206,3,665,OTT,13,50.0,[],4.6,4,8,0,4,3,0,2012-13,10,13:52,0,144,0,5
13,NHL,76,0,34,2,174,99,14,253,1,897,OTT,16,33.3,[],8.1,8,6,-10,8,1,0,2013-14,18,11:48,0,211,0,5
2,NHL,38,0,35,2,47,23,7,136,0,370,OTT,4,60.0,[],17.4,3,3,5,4,3,0,2014-15,11,9:44,1,78,0,3
12,NHL,80,0,36,1,134,70,13,215,0,744,OTT,11,50.0,[],7.1,5,8,-3,5,1,0,2015-16,12,9:18,0,165,0,8
9,NHL,53,0,37,0,66,42,4,108,0,401,OTT,11,0,[],2.4,1,3,-11,1,0,0,2016-17,20,7:34,0,63,0,3
