pim,team,assists,plus_minus,points,league,games_played,year,age,goals
13,Brampton Battalion,11,0,14,OHL,57,2002-03,17,3
36,Brampton Battalion,13,0,17,OHL,61,2003-04,18,4
22,Sarnia Sting,21,0,31,OHL,66,2004-05,19,10
68,Sarnia Sting,26,0,42,OHL,65,2005-06,20,16
2,South Carolina Stingrays,0,0,1,ECHL,3,2005-06,20,1
6,South Carolina Stingrays,23,-2,28,ECHL,27,2006-07,21,5
16,2 Teams,11,-4,14,AHL,45,2006-07,21,3
0,Syracuse Crunch,0,-1,0,AHL,2,2006-07,21,0
16,Bridgeport Sound Tigers,11,-3,14,AHL,43,2006-07,21,3
20,Bridgeport Sound Tigers,13,-17,24,AHL,70,2007-08,22,11
30,Bridgeport Sound Tigers,14,13,21,AHL,66,2008-09,23,7
36,Houston Aeros,16,-2,22,AHL,59,2009-10,24,6
6,Houston Aeros,1,-4,1,AHL,22,2010-11,25,0
0,Elmira Jackals,4,2,4,ECHL,8,2010-11,25,0
50,Olimpija Ljubljana,22,0,32,Austria,49,2011-12,26,10
