year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1979-80,17,2,16,1,0,OMJHL,7,Oshawa Generals,3
1980-81,18,11,57,13,0,OMJHL,11,Oshawa Generals,24
1981-82,19,4,68,17,0,OHL,12,Oshawa Generals,21
1983-84,21,1,2,3,0,AHL,9,Baltimore Skipjacks,4
1986-87,24,1,8,2,0,AHL,5,Hershey Bears,3
1987-88,25,9,48,7,0,AHL,12,Hershey Bears,16
1988-89,26,1,14,4,0,AHL,9,Hershey Bears,5
1991-92,29,11,12,8,0,Italy,9,HC Alleghe,19
1992-93,30,0,11,0,0,IHL,4,San Diego Gulls,0
1993-94,31,3,26,4,0,AHL,11,Hershey Bears,7
1994-95,32,0,8,2,0,AHL,6,Hershey Bears,2
1995-96,33,2,2,3,0,AHL,4,Providence Bruins,5
1996-97,34,0,4,0,0,AHL,3,Providence Bruins,0
1997-98,35,2,12,4,0,AHL,7,Hershey Bears,6
1998-99,36,1,4,2,0,AHL,4,Hershey Bears,3
