average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
13:16,0,20,1,0,0,NHL,18,9,0,18,1,53,0,2,0,5,0,4,0,2002-03,MIN,7,0,13,0,13.2,664,50,[]
14:00,0,22,0,0,0,NHL,19,11,0,22,-7,60,0,2,0,2,0,7,0,2003-04,MIN,4,0,18,0,6.7,854,61,[]
15:15,0,59,3,0,0,NHL,21,18,0,28,3,118,0,10,0,7,0,24,0,2005-06,MIN,17,0,42,0,14.4,1220,80,[]
15:59,0,57,3,0,0,NHL,22,18,0,14,13,173,0,15,0,5,0,19,0,2006-07,MIN,20,0,37,0,11.6,1311,82,"[{'link': '/awards/voting-2007.html#byng', 'name': 'Byng-5'}, {'link': '/awards/voting-2007.html#selke', 'name': 'Selke-41'}]"
16:51,256,63,4,0,15,NHL,23,31,4,34,11,129,40.0,7,6,6,0,19,31,2007-08,MIN,13,10,50,37,10.1,1364,81,"[{'link': '/awards/voting-2008.html#byng', 'name': 'Byng-16'}]"
16:59,209,46,1,0,12,NHL,24,16,11,20,-5,142,57.9,14,8,2,0,14,28,2008-09,MIN,16,7,30,37,11.3,1205,71,[]
10:44,0,0,0,0,0,NHL,25,0,1,2,0,0,33.3,0,2,0,0,0,0,2009-10,MIN,0,0,0,1,0,11,1,[]
15:43,172,38,2,0,10,NHL,26,16,17,14,-3,98,39.5,12,26,0,0,10,26,2010-11,MIN,12,15,26,20,12.2,927,59,"[{'link': '/awards/voting-2011.html#byng', 'name': 'Byng-37'}]"
16:19,141,22,3,0,9,NHL,27,8,4,18,-1,84,25.0,7,12,2,0,5,22,2011-12,MIN,9,3,13,11,10.7,604,37,[]
13:57,103,20,2,0,6,NHL,28,10,1,8,3,71,14.3,8,6,0,0,2,10,2012-13,MIN,8,12,12,15,11.3,600,43,[]
13:57,82,9,1,0,6,NHL,29,5,3,12,-9,51,60.0,3,2,1,0,0,10,2013-14,NYI,4,7,5,15,7.8,391,28,[]
