pim,team,assists,plus_minus,points,league,games_played,year,age,goals
14,Leksands IF U18 2,9,0,21,Swe-U18,15,2008-09,14,12
22,Leksands IF U18,16,0,37,Swe-U18,31,2009-10,15,21
4,Leksands IF U18,5,0,6,Swe-U18,3,2010-11,16,1
22,Leksands IF Jr.,19,0,40,Swe-Jr.,36,2010-11,16,21
0,Leksands IF,1,0,2,Sweden-2,16,2010-11,16,1
0,Leksands IF,0,-1,1,Swe-1,10,2010-11,16,1
0,Leksands IF U18,2,0,2,Swe-U18,1,2011-12,17,0
2,Leksands IF Jr.,1,0,1,Swe-Jr.,6,2011-12,17,0
33,Leksands IF,10,0,20,Sweden-2,53,2011-12,17,10
2,Sweden,1,-1,1,WJC-A,6,2011-12,17,0
6,Sweden,2,-1,7,WJ18-A,6,2011-12,17,5
33,Leksands IF,9,3,17,Swe-1,43,2011-12,17,8
22,Leksands IF,22,11,42,Sweden-2,47,2012-13,18,20
0,Sweden,2,1,5,WJC-A,6,2012-13,18,3
16,Leksands IF,18,11,33,Swe-1,38,2012-13,18,15
2,Sweden U20 (all),8,3,12,Internationa,7,2013-14,19,4
2,Sweden U20,8,3,12,WJC-20,7,2013-14,19,4
14,Milwaukee Admirals,19,7,34,AHL,47,2013-14,19,15
10,Sweden (all),1,5,9,Internationa,8,2014-15,20,8
10,Sweden,1,5,9,WC,8,2014-15,20,8
2,Sweden,1,1,2,WCup,4,2016-17,22,1
0,Sweden (all),2,3,3,Internationa,4,2016-17,22,1
