league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
WHA,1,0,18,0,0,0,,FNL,[],0,0,0,0,0,0,1978-79,,0,0,0,0
NHL,75,1,20,202,75,9,,EDM,[],15.8,23,43,26,32,0,1980-81,,9,40,0,34
NHL,71,5,21,211,86,10,,EDM,[],15.2,25,54,38,32,1,1981-82,,6,32,3,41
NHL,0,3,22,218,104,10,,EDM,"[{'link': '/awards/voting-1983.html#AS', 'name': 'AS-7'}, {'link': '/awards/voting-1983.html#AS', 'name': 'AS-5'}, {'link': '/awards/voting-1983.html#byng', 'name': 'Byng-6'}, {'link': '/awards/voting-1983.html#selke', 'name': 'Selke-2'}]",20.6,34,59,47,45,1,1982-83,,10,22,2,47
NHL,64,4,23,194,113,14,,EDM,"[{'link': '/awards/nhl_all_star.html#1984', 'name': None}, {'link': '/awards/voting-1984.html#byng', 'name': 'Byng-3'}, {'link': '/awards/voting-1984.html#selke', 'name': 'Selke-3'}]",26.8,37,61,38,52,5,1983-84,,10,14,4,43
NHL,73,0,24,261,135,14,,EDM,"[{'link': '/awards/nhl_all_star.html#1985', 'name': None}, {'link': '/awards/byng.html#1985', 'name': None}, {'link': '/awards/voting-1985.html#hart', 'name': 'Hart-14'}, {'link': '/awards/voting-1985.html#selke', 'name': 'Selke-4'}]",27.2,0,64,76,71,3,1984-85,,14,30,3,47
NHL,78,0,25,236,131,20,,EDM,"[{'link': '/awards/nhl_all_star.html#1986', 'name': None}, {'link': '/awards/voting-1986.html#byng', 'name': 'Byng-2'}, {'link': '/awards/voting-1986.html#selke', 'name': 'Selke-5'}]",0,0,63,45,0,6,1985-86,,16,22,4,39
NHL,79,10,26,211,108,13,,EDM,"[{'link': '/awards/nhl_all_star.html#1987', 'name': None}, {'link': '/awards/voting-1987.html#byng', 'name': 'Byng-4'}, {'link': '/awards/voting-1987.html#selke', 'name': 'Selke-10'}]",25.6,37,54,35,54,5,1986-87,,12,41,2,39
NHL,0,5,27,207,96,19,,EDM,"[{'link': '/awards/voting-1988.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1988.html#byng', 'name': 'Byng-9'}]",20.8,30,53,25,43,3,1987-88,,10,30,3,31
NHL,76,8,28,214,102,16,,EDM,"[{'link': '/awards/nhl_all_star.html#1989', 'name': None}, {'link': '/awards/voting-1989.html#byng', 'name': 'Byng-7'}, {'link': '/awards/voting-1989.html#selke', 'name': 'Selke-10'}]",20.6,29,58,19,44,5,1988-89,,10,69,6,36
NHL,78,2,29,201,93,19,,EDM,"[{'link': '/awards/voting-1990.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-1990.html#byng', 'name': 'Byng-17'}]",16.4,21,60,18,33,2,1989-90,,10,48,8,33
NHL,73,3,31,167,60,19,,LAK,"[{'link': '/awards/voting-1992.html#byng', 'name': 'Byng-17'}]",13.8,12,37,-24,23,1,1991-92,,10,24,0,18
NHL,82,3,32,210,87,19,,LAK,"[{'link': '/awards/voting-1993.html#byng', 'name': 'Byng-17'}, {'link': '/awards/voting-1993.html#selke', 'name': 'Selke-18'}]",12.9,13,60,19,27,2,1992-93,,12,38,1,40
NHL,81,3,33,198,77,25,,LAK,[],15.7,13,46,-24,31,4,1993-94,,14,48,3,18
NHL,38,0,34,84,29,13,,LAK,[],11.9,8,19,-17,10,0,1994-95,,2,24,0,6
NHL,71,0,35,158,45,9,,TOT,[],11.4,12,27,-16,18,1,1995-96,,5,39,2,16
NHL,57,0,35,131,40,8,,LAK,[],13.0,11,23,-12,17,1,1995-96,,5,37,2,13
NHL,14,0,35,27,5,1,,NYR,[],3.7,1,4,-4,1,0,1995-96,,0,2,0,3
NHL,0,3,36,109,35,4,,MDA,[],11.9,10,22,-13,13,0,1996-97,,3,12,1,17
NHL,70,0,37,61,22,5,,COL,[],8.2,3,17,6,5,0,1997-98,,2,12,1,11
