league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,74,1,20,98,26,3,,CBH,[],12.2,10,14,7,12,0,1970-71,,2,174,0,11
NHL,71,5,22,139,41,4,,TOT,[],12.2,12,24,17,17,0,1972-73,,5,81,0,20
NHL,57,4,22,104,30,2,,CBH,[],12.5,8,17,11,13,0,1972-73,,5,63,0,15
NHL,14,1,22,35,11,2,,LAK,[],11.4,4,7,6,4,0,1972-73,,0,18,0,5
NHL,65,5,23,157,32,2,,LAK,[],9.6,10,17,6,15,0,1973-74,,5,113,0,15
NHL,0,2,24,227,66,5,,LAK,"[{'link': '/awards/voting-1975.html#AS', 'name': 'AS-9'}]",11.9,24,39,29,27,0,1974-75,,3,165,3,31
NHL,77,3,25,254,66,8,,DET,[],10.6,19,39,0,27,2,1975-76,,6,203,1,30
NHL,34,0,26,107,26,4,,DET,[],12.1,9,13,3,13,1,1976-77,,3,64,0,9
NHL,79,2,27,192,52,7,,TOT,[],9.9,16,33,-1,19,0,1977-78,,3,176,0,26
NHL,66,1,27,165,45,7,,DET,[],9.7,13,29,4,16,0,1977-78,,3,151,0,22
NHL,13,1,27,27,7,0,,TOR,[],11.1,3,4,-5,3,0,1977-78,,0,25,0,4
NHL,77,5,28,141,53,8,,TOR,[],12.1,17,36,19,17,0,1978-79,,0,157,0,28
NHL,71,1,29,108,33,2,,TOR,[],15.7,16,16,-13,17,0,1979-80,,1,102,0,14
NHL,65,2,30,80,41,11,,TOR,[],25.0,7,21,-10,20,0,1980-81,,13,183,0,10
NHL,44,0,31,60,15,1,,TOR,[],13.3,7,7,-11,8,0,1981-82,,1,71,0,6
