bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,1,0,1.77,0,0,Fin-U18,0,16,0,0,0,0,0,0,9,0,2008-09,Ilves Tampere U18,0,0,0,5,5,305
0,1,0,2.71,0,0,Fin-Jr.,0,16,0,0,0,0,0,0,33,0,2008-09,Ilves Tampere Jr.,6,0,0,7,13,731
0,0,0,0.00,0,0,Finland,0,17,0,0,0,0,0,0,0,0,2009-10,Ilves Tampere,0,0,0,0,1,2
0,1,0,2.10,0,0,Fin-U18,0,17,0,0,0,0,0,0,19,0,2009-10,Ilves Tampere U18,3,0,0,6,9,542
0,2,0,3.20,0,0,Fin-Jr.,0,17,0,0,0,0,0,0,67,0,2009-10,Ilves Tampere Jr.,9,0,0,13,23,1257
0,0,0,3.69,0,0,Finland-2,0,17,0,0,0,0,0,0,15,0,2009-10,2 Teams,2,0,0,2,4,244
0,0,0,3.39,0,0,Finland-2,0,17,0,0,0,0,0,0,7,0,2009-10,LeKi Lempaala,1,0,0,1,2,124
0,0,0,4.00,0,0,Finland-2,0,17,0,0,0,0,0,0,8,0,2009-10,Suomi U20,1,0,0,1,2,120
0,1,0,2.73,0,0,Finland,0,18,0,0,0,0,0,0,36,0,2010-11,Ilves Tampere,8,0,0,5,16,790
0,1,0,2.34,0,0,Fin-Jr.,0,18,0,0,0,0,0,0,14,0,2010-11,Ilves Tampere Jr.,2,0,0,4,6,359
0,0,0,0.00,0,0,WJC-A,0,18,0,0,0,0,0,0,0,0,2010-11,Finland,0,0,0,0,1,20
0,0,0,3.94,0,0,Finland-2,0,18,0,0,0,0,0,0,34,0,2010-11,2 Teams,5,0,0,5,10,518
0,0,0,4.29,0,0,Finland-2,0,18,0,0,0,0,0,0,14,0,2010-11,Suomi U20,2,0,0,2,4,196
0,0,0,3.73,0,0,Finland-2,0,18,0,0,0,0,0,0,20,0,2010-11,LeKi Lempaala,3,0,0,3,6,322
0,0,0,2.82,0,0,Finland,0,19,0,0,0,0,0,0,28,0,2011-12,Ilves Tampere,6,0,3,1,11,596
0,0,0,3.11,0,0,Fin-Jr.,0,19,0,0,0,0,0,0,18,0,2011-12,Ilves Tampere Jr.,4,0,0,2,6,347
0,0,0,4.33,0,0,Finland-2,0,19,0,0,0,0,0,0,30,0,2011-12,LeKi Lempaala,6,0,0,1,7,416
0,1,0,2.52,0,206,WJC-A,0,19,0,193,0,0,0,0,13,.937,2011-12,Finland,2,0,0,3,5,310
0,1,0,3.00,0,764,AHL,0,20,0,687,2,0,0,0,77,.899,2012-13,Lake Erie Monsters,12,0,1,14,27,1540
0,0,0,0,0,0,AHL,0,21,0,0,0,0,0,0,0,0,2013-14,Lake Erie Monsters,0,0,0,0,0,0
0,0,0,0,0,0,AHL,0,22,0,0,0,0,0,0,0,0,2014-15,Lake Erie Monsters,0,0,0,0,0,0
0,0,0,0,0,0,ECHL,0,22,0,0,0,0,0,0,0,0,2014-15,Fort Wayne Komets,0,0,0,0,0,0
