game_winning_goals,takeaways,plus_minus,shots,faceoff_loses,shorthanded_assists,games_played,assists,faceoff_wins,year,even_strength_assists,shorthanded_goals,goals,power_play_goals,pim,league,shotsPercentage,power_play_assists,hits,faceoff_percentage,blocks,age,total_shots,average_ice_time,awards,points,giveaways,even_strength_goals,total_ice_time,team
0,28,3,156,35,1,81,34,20,2015-16,21,0,18,3,72,NHL,11.5,12,34,36.4,25,20,297,16:22,"[{'link': '/awards/voting-2016.html#calder', 'name': 'Calder-6'}]",52,41,15,1326,ARI
1,27,-9,108,5,0,59,29,5,2016-17,22,0,9,1,40,NHL,8.3,7,28,50.0,21,21,209,16:59,[],38,36,8,1002,ARI
