average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
7:05,3,0,0,0,1,NHL,20,0,1,0,0,0,100.0,0,0,0,0,0,1,2007-08,MIN,0,4,0,0,0,14,2,[]
13:00,254,18,1,0,39,NHL,21,7,2,76,-5,136,11.8,10,15,1,0,0,22,2008-09,MIN,11,356,7,16,8.1,1014,78,[]
14:17,246,21,1,2,29,NHL,22,8,3,52,-8,136,30.0,10,7,1,0,0,14,2009-10,MIN,13,318,8,16,9.6,1057,74,[]
15:51,333,34,3,0,32,NHL,23,13,3,79,-5,191,27.3,15,8,4,1,1,24,2010-11,MIN,19,336,15,25,9.9,1204,76,[]
16:21,284,27,2,0,31,NHL,24,8,5,103,-4,161,33.3,8,10,3,0,4,28,2011-12,MIN,15,288,12,21,9.3,1210,74,[]
13:44,149,10,1,0,17,NHL,25,5,1,27,-5,87,50.0,4,1,0,1,0,13,2012-13,MIN,4,155,6,10,4.6,577,42,[]
14:20,286,19,1,3,14,NHL,26,6,7,40,-9,172,43.8,9,9,0,1,0,30,2013-14,NYI,12,270,7,24,7.0,1046,73,[]
12:44,219,16,4,2,31,NHL,27,7,6,60,1,124,66.7,5,3,0,1,1,25,2014-15,NYI,7,343,9,24,5.6,967,76,[]
11:55,151,23,5,2,34,NHL,28,7,1,22,7,80,33.3,13,2,0,1,0,21,2015-16,NYI,15,288,8,20,18.8,918,77,[]
14:00,199,20,1,0,25,NHL,29,14,3,28,2,115,37.5,5,5,0,0,1,30,2016-17,NYI,5,222,15,16,4.3,924,66,[]
