year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1991-92,16,29,38,74,0,QAAA,42,Laval-Laurentides,103
1992-93,17,37,70,50,0,ON-Jr.A,31,Hawkesbury Hawks,87
1993-94,18,15,24,36,0,ECAC,33,University of Vermont,51
1994-95,19,23,36,48,0,ECAC,35,University of Vermont,71
1995-96,20,29,38,56,0,ECAC,35,University of Vermont,85
1996-97,21,24,65,36,0,ECAC,36,University of Vermont,60
1997-98,22,16,24,34,0,IHL,56,Cleveland Lumberjacks,50
1997-98,22,15,20,11,0,AHL,25,Saint John Flames,26
1998-99,23,28,30,34,0,AHL,53,Saint John Flames,62
1999-00,24,15,14,11,5,AHL,17,Saint John Flames,26
2004-05,29,2,0,2,1,W-Cup,6,Canada,4
2004-05,29,9,16,16,0,Swiss,23,Lausanne HC,25
2005-06,30,2,0,1,2,Olympics,6,Canada,3
2007-08,32,2,0,8,4,WC-A,9,Canada,10
2008-09,33,4,2,11,8,WC-A,9,Canada,15
2013-14,38,0,2,0,2,Olympics,5,Canada,0
