power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,12,13,0,WHA,1975-76,23,1,WNJ,,12,8,8,0,0,,,0,0
0,20,16,0,WHA,1976-77,24,3,WNJ,,13,12,7,0,0,,,0,0
0,2,1,0,WHA,1977-78,25,1,WNJ,,0,0,-1,0,0,,,0,0
