league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,50,0,20,81,21,0,,STL,[],12.3,7,11,-2,10,0,1972-73,,3,10,0,11
NHL,64,4,21,147,43,4,,STL,[],13.6,18,23,-11,20,0,1973-74,,2,32,0,19
NHL,76,3,22,205,65,6,,STL,[],13.7,26,37,29,28,0,1974-75,,2,57,0,31
NHL,75,4,23,246,67,12,,TOT,[],13.0,24,35,-3,32,0,1975-76,,8,36,0,23
NHL,19,0,23,56,15,1,,STL,[],12.5,6,8,0,7,0,1975-76,,1,0,0,7
NHL,56,4,23,190,52,11,,CGS,[],13.2,18,27,-3,25,0,1975-76,,7,36,0,16
NHL,0,2,24,201,56,15,,CLE,[],9.0,14,38,-21,18,0,1976-77,,4,25,0,23
NHL,55,2,25,102,31,4,,TOT,[],11.8,10,19,-8,12,0,1977-78,,2,16,0,15
NHL,18,0,25,42,7,2,,CLE,[],4.8,2,5,-10,2,0,1977-78,,0,8,0,3
NHL,37,2,25,60,24,2,,NYI,[],16.7,8,14,2,10,0,1977-78,,2,8,0,12
NHL,75,0,26,128,41,1,,NYI,[],15.6,18,21,13,20,0,1978-79,,2,24,0,20
NHL,70,4,27,111,35,2,,NYI,[],11.7,11,22,12,13,0,1979-80,,2,16,0,20
NHL,71,2,28,89,31,3,,NYI,"[{'link': '/awards/voting-1981.html#selke', 'name': 'Selke-18'}]",18.0,15,15,12,16,0,1980-81,,1,30,0,12
NHL,68,3,29,112,39,3,,NYI,[],10.7,11,27,4,12,0,1981-82,,1,20,0,24
NHL,59,2,30,46,16,2,,NYI,[],8.7,3,12,-3,4,0,1982-83,,1,27,0,10
NHL,31,0,31,32,11,0,,NYI,[],18.8,6,5,2,6,0,1983-84,,0,10,0,5
