pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Edmonton Canadians,16,0,43,EJrHL,40,1949-50,17,27
22,Crowsnest Pass Lions,27,0,64,WCJHL,40,1950-51,18,37
63,Crowsnest Pass Lions,33,0,86,WCJHL,44,1951-52,19,53
18,Buffalo Bisons,4,0,11,AHL,50,1952-53,20,7
25,Victoria Cougars,21,0,32,WHL,65,1953-54,21,11
18,Victoria Cougars,19,0,37,WHL,69,1954-55,22,18
34,Quebec Aces,28,0,50,QHL,64,1955-56,23,22
40,Quebec Aces,41,0,57,QHL,62,1956-57,24,16
28,Montreal Royals,38,0,52,QHL,54,1957-58,25,14
30,Edmonton Flyers,17,0,33,WHL,39,1958-59,26,16
44,Edmonton Flyers,51,0,71,WHL,67,1959-60,27,20
16,Sudbury Wolves,28,0,33,EPHL,37,1960-61,28,5
2,Edmonton Flyers,14,0,20,WHL,25,1960-61,28,6
10,Portland Buckaroos,56,0,73,WHL,68,1961-62,29,17
29,Knoxville Knights,96,0,126,EHL,68,1962-63,30,30
42,Knoxville Knights,88,0,118,EHL,72,1963-64,31,30
28,Long Island Ducks,83,0,113,EHL,71,1964-65,32,30
62,Long Island Ducks,83,0,117,EHL,72,1965-66,33,34
82,Long Island Ducks,45,0,58,EHL,71,1966-67,34,13
24,Long Island Ducks,12,0,18,EHL,35,1967-68,35,6
11,Edmonton Monarchs,9,0,18,ASHL,30,1968-69,36,9
