age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
23,,0.0,0,4,2,NHL,6,0,2013-14,0,8,0,140,0,4,17,CBJ,4
26,,0.0,0,1,-4,NHL,5,0,2016-17,0,10,0,124,0,4,20,CBJ,1
