assists,year,games_played,points,goals,team,age,pim,plus_minus,league
35,1973-74,56,65,30,Sorel Eperviers,16,53,0,QMJHL
53,1974-75,72,99,46,Sorel Eperviers,17,62,0,QMJHL
55,1975-76,70,111,56,Sorel Eperviers,18,102,0,QMJHL
78,1976-77,72,134,56,Sorel Eperviers,19,111,0,QMJHL
6,1978-79,7,10,4,New Haven Nighthawks,21,6,0,AHL
0,1980-81,8,3,3,Canada,23,4,0,WEC-A
